Exporting Your Strategy Backtest Results,open,high,low,close,Volume
11/2/2024,69466.64,69891.92,69000,69358.94,2203.996441
11/3/2024,69360.95,69364.65,67444,68738.18,6758.885065
11/4/2024,68736.4,69453.94,66783.77,67807.48,12431.01372
11/5/2024,67810.15,70557.67,67427.53,69380.73,12867.66128
11/6/2024,69380.64,76509.56,69285.82,75646.55,45398.11837
11/7/2024,75646.55,76999,74463.96,75920,21932.40208
11/8/2024,75925,77312.18,75654.26,76566.73,18378.39876
11/9/2024,76566.72,76952.67,75758.58,76716.06,4836.570053
11/10/2024,76716.06,81534.28,76535.33,80428.92,16728.21105
11/11/2024,80427.69,89666,80277.34,88770.73,35560.11867
11/12/2024,88770.74,90100,85010,88035.43,40109.93253
11/13/2024,88035.43,93495,86220.5,90493.82,42318.69092
11/14/2024,90499.4,91831.25,86672.07,87340.4,23153.47043
11/15/2024,87338.96,91934.62,87100.83,91058.36,20241.03507
11/16/2024,91058.36,91820.73,90069.21,90636.24,6598.02693
11/17/2024,90638.54,91439.82,88713.64,89886.69,5574.551228
11/18/2024,89877.11,92674.8,89372.65,90520.3,17340.77166
11/19/2024,90521.32,94105.84,90403.24,92435.89,18267.16111
11/20/2024,92445.04,94989.99,91600,94393.15,20329.03999
11/21/2024,94384.15,99073.53,94127.2,98439.09,31188.09395
11/22/2024,98439.1,99860,97209.52,99024.03,29936.62215
11/23/2024,99024.03,99044.11,97215.01,97778.77,12072.47204
11/24/2024,97778.78,98700,95780.77,98028.18,8654.771358
11/25/2024,98032.06,98999,92534.93,93000.01,20695.9125
11/26/2024,93001.48,95004.92,90682.58,91929.54,17848.01963
11/27/2024,91929.53,97386.06,91747.46,95951.19,15213.90946
11/28/2024,95951.19,96676.31,94671.59,95665.53,5586.552883
11/29/2024,95665.53,98750,95383.46,97490.56,12587.02499
11/30/2024,97489.8,97509.6,96129.73,96465.42,3476.042559
12/1/2024,96464.95,97895.9,95753.42,97263.18,4039.275915
12/2/2024,97259.17,98200,94400.63,95862.89,15554.61487
12/3/2024,95862.89,96310.1,93571.3,95924.52,17898.70462
12/4/2024,95924.85,99263.2,94634.85,98746.24,17528.92051
12/5/2024,98746.24,104000,92055.86,97044.23,36398.94411
12/6/2024,97049.47,102104.12,96424.2,99891.35,17801.21294
12/7/2024,99885.37,100583.27,99012.73,99929.32,4774.350878
12/8/2024,99919.2,101435.05,98729.66,101174.99,4230.352252
12/9/2024,101175,101290.73,94220.8,97324.81,20103.05073
12/10/2024,97330.66,98338.17,94273.38,96660.76,20620.53877
12/11/2024,96660.75,101984.98,95722.79,101202.11,21190.23753
12/12/2024,101211.61,102595,99298.39,100030.47,14796.92457
12/13/2024,100024.75,101959.13,99220.81,101428.75,13327.59954
12/14/2024,101428.74,102650,100600,101399.99,4181.401803
12/15/2024,101400,105100,101221.34,104447.76,7796.333581
12/16/2024,104445.15,107857.79,103289.21,106099.81,22575.91236
12/17/2024,106099.98,108388.88,105337.97,106136.99,11994.58864
12/18/2024,106145.83,106528.13,99939.82,100150.73,22294.4284
12/19/2024,100148.6,102796.22,95539.67,97372.21,23522.12864
12/20/2024,97372.2,98132.47,92115.66,97765,21768.26292
12/21/2024,97762.75,99596.57,96368,97230.08,6451.432714
12/22/2024,97230.09,97387.98,94182.98,95087.75,4933.501277
12/23/2024,95091.15,96430.08,92360.91,94764.56,13476.98948
12/24/2024,94767.88,99444,93426.25,98594.47,13355.36314
12/25/2024,98594.47,99484.92,97557.48,99346.28,5199.035579
12/26/2024,99358.67,99887,95083.93,95669.49,11403.37269
12/27/2024,95669.4,97340.47,93234.31,94171.89,13169.12898
12/28/2024,94171.7,95534.17,94002.72,95130.82,2722.659136
12/29/2024,95125.59,95170.06,92841.48,93563.35,3417.527511
12/30/2024,93563.35,94910.48,91271.19,92620.71,15271.24433
12/31/2024,92620.7,96148.94,91887.13,93354.22,10348.63257
1/1/2025,93347.59,94960.91,92743.63,94383.59,6871.738482
1/2/2025,94383.59,97776.99,94177,96903.19,10912.47384
1/3/2025,96905.48,98969.92,96016.63,98136.51,9021.885382
1/4/2025,98139.85,98761.02,97516.65,98209.85,2742.089606
1/5/2025,98209.85,98814,97250,98345.33,2377.921759
1/6/2025,98347.65,102500,97900,102279.41,15173.44718
1/7/2025,102279.41,102735.99,96105.11,96941.98,16587.28692
1/8/2025,96941.98,97254.35,92500,95036.63,14182.29739
1/9/2025,95033.18,95363.26,91187,92547.44,9712.378532
1/10/2025,92547.44,95862.92,92209.25,94701.18,12634.03408
1/11/2025,94701.48,94983.65,93804.05,94565.02,2638.699568
1/12/2025,94569.91,95383.84,93670.3,94509.62,2025.81613
1/13/2025,94507.24,95900,89028.64,94506.45,13094.86359
1/14/2025,94507.35,97353.29,94311.36,96534.96,11210.74227
1/15/2025,96534.97,100716.45,96400,100510.23,13610.74729
1/16/2025,100504.27,100880,97277.58,99981.78,12234.60715
1/17/2025,99981.46,105970,99937.81,104107,20356.24846
1/18/2025,104107,104933.15,102233.45,104435,7829.34012
1/19/2025,104435.01,106314.44,99518,101211.13,13312.63686
1/20/2025,101217.78,109358.01,99416.27,102145.43,32342.18311
1/21/2025,102145.42,107291.1,100051,106159.26,19220.81962
1/22/2025,106159.27,106431.34,103100,103667.11,10686.78675
1/23/2025,103659.6,106870.87,101200.01,103926.36,25064.86548
1/24/2025,103926.36,107200,102751.92,104850.27,12921.99361
1/25/2025,104866.13,105294,104104,104733.56,3404.853083
1/26/2025,104729.92,105478.8,102452.24,102563,4575.366115
1/27/2025,102565.28,103228.46,97715.03,102062.42,23647.09484
1/28/2025,102063.92,103770.85,100213.8,101290,9486.517477
1/29/2025,101290.01,104829.64,101275.6,103747.25,11401.31814
1/30/2025,103747.25,106484.77,103289.74,104742.64,13061.34881
1/31/2025,104742.63,106090,101506,102411.26,13313.68104
2/1/2025,102414.05,102781.65,100250,100623.85,3390.255557
2/2/2025,100623.88,101459.84,96179,97676.52,10366.65063
2/3/2025,97676.53,102599.85,91178.01,101460.2,31328.7222
2/4/2025,101460.15,101812.23,96145.76,97795.05,14168.70317
2/5/2025,97795.06,99230.49,96161.01,96638.33,9308.591859
2/6/2025,96635.62,99182.15,95674.96,96564.62,9160.192278
2/7/2025,96575.24,100235.79,95614.96,96537.08,12171.82534
2/8/2025,96536.93,96919.05,95682.33,96476.25,2972.457152
2/9/2025,96476.24,97342.28,94730.67,96475.82,3417.870097
2/10/2025,96481.47,98367.23,95257.2,97444.41,6375.725391
2/11/2025,97451.66,98500,94831.07,95774.08,7737.051057
2/12/2025,95770.95,98119.98,94066.92,97862.53,9078.503562
2/13/2025,97864.28,98100,95220,96625.29,6803.607893
2/14/2025,96625.29,98890.11,96268.56,97509.03,7744.676401
2/15/2025,97507.94,97997.85,97225.01,97596.94,1626.519291
2/16/2025,97596.54,97738.22,96057.68,96119.88,2174.293269
2/17/2025,96119.88,97050.64,95200,95781.8,3533.012733
2/18/2025,95781.8,96730,93333,95607.4,8867.398784
2/19/2025,95612.97,96880,95000.01,96632.03,6945.448973
2/20/2025,96632.03,98768.54,96419.07,98347.2,10582.84623
2/21/2025,98347.2,99517.52,94721.92,96157.03,19298.23922
2/22/2025,96157.03,96982.52,95767.95,96582.12,7324.023662
2/23/2025,96578.49,96679.93,95243.91,96265.98,3787.847053
2/24/2025,96266.23,96515.41,91300,91510.82,12644.0435
2/25/2025,91509.88,92549.99,85836.18,88583.74,31587.91716
2/26/2025,88583.17,89305.68,82111.12,84111.78,21568.55463
2/27/2025,84111.77,86993.87,82554.11,84625.19,16836.55525
2/28/2025,84627.5,85116.19,78167.81,84297.73,30755.74245
3/1/2025,84297.74,86534.96,83772.54,86018.76,6852.544126
3/2/2025,86018.82,95128.88,85003.35,94265.48,16751.22973
3/3/2025,94265.47,94415.61,85007.01,86161.1,22691.67069
3/4/2025,86161.09,88977.27,81444,87249.96,23130.37099
3/5/2025,87247.93,91000,86329.22,90603.73,14900.93397
3/6/2025,90607.73,92817.29,87790.5,89921.85,13302.68826
3/7/2025,89915.02,91280,84608.27,86756.98,27137.20223
3/8/2025,86753.3,86863.38,85200,86206.69,3023.247867
3/9/2025,86206.64,86480,80000,80699.17,7565.447496
3/10/2025,80708.21,84033.66,77389,78544.71,21375.10121
3/11/2025,78548.18,83600,76555,82914.51,17096.3798
3/12/2025,82911.81,84442.69,80572.21,83659.43,12612.03125
3/13/2025,83659.45,84310.8,79890,81073.43,10504.15101
3/14/2025,81071.5,85318.61,80771.17,83980.49,10857.4559
3/15/2025,83989.86,84690.43,83612.24,84351.46,2312.242175
3/16/2025,84351.45,85092.35,81969.44,82562.57,4059.897651
3/17/2025,82562.5,84758.46,82416.98,84011.4,7785.977334
3/18/2025,84011.39,84029.67,81125,82698.76,7316.632966
3/19/2025,82699.53,87045.45,82535.53,86877.96,12999.83748
3/20/2025,86877.97,87492.87,83596.75,84183.42,9840.371475
3/21/2025,84183.41,84809.72,83100,84061.96,6257.635588
3/22/2025,84061.96,84517.75,83659.69,83852.03,2108.513451
3/23/2025,83852.06,86128.99,83804.67,86092.94,3467.469453
3/24/2025,86092.95,88804.64,85533.06,87523.62,13107.50392
3/25/2025,87518.09,88584.34,86321.97,87427.88,10153.98312
3/26/2025,87432.82,88304.1,85850,86926.01,6885.71986
3/27/2025,86926.01,87790.12,85784,87217.48,6903.870061
3/28/2025,87214.07,87498.15,83533.4,84381.8,10031.80009
3/29/2025,84381.81,84584.13,81608.99,82616.83,3194.243037
3/30/2025,82624.06,83508.98,81538.88,82379.98,2472.723022
3/31/2025,82379.98,83920.8,81265.16,82534.32,6887.946942
4/1/2025,82534.31,85566.53,82403.32,85170.37,9130.976926
4/2/2025,85166.92,88530,82283.01,82490.08,16748.28262
4/3/2025,82490.1,83953.45,81177.7,83174.33,11800.91107
4/4/2025,83178.68,84720.67,81643.54,83860.16,14593.03093
4/5/2025,83859.78,84238.35,82346.61,83498.25,2836.429207
4/6/2025,83505.88,83773.58,77058.99,78370.75,11014.85948
4/7/2025,78370.15,81223.67,74420.69,79140.01,26706.52931
4/8/2025,79140.02,80849.98,76167.35,76251.64,14917.02352
4/9/2025,76258.8,83583.35,74553.01,82594.75,23584.94464
4/10/2025,82593.15,82730.93,78387.24,79552.34,11861.83282
4/11/2025,79552.34,84299,78919.94,83380.47,9961.462519
4/12/2025,83379.64,85909.97,82765.26,85271.01,3972.492821
4/13/2025,85271.02,86092.99,83010,83733.07,3904.159296
4/14/2025,83733.07,85818.06,83655.27,84590.36,7214.893144
4/15/2025,84590.36,86491.4,83592.77,83629.78,6446.275465
4/16/2025,83622.52,85526.4,83088.02,84028.72,8123.558312
4/17/2025,84028.71,85494.94,83711.69,84961.97,5865.56961
4/18/2025,84961.97,85150.94,84287.06,84466.47,1884.039112
4/19/2025,84466.47,85625,84353.45,85074.99,1683.293632
4/20/2025,85074.59,85319.21,83972.82,85177.34,1812.143254
4/21/2025,85177.33,88575.62,85135.98,87522.07,12574.33121
4/22/2025,87513.53,93952.62,87077.17,93489.1,19352.25784
4/23/2025,93486.57,94686,91902.19,93740.92,12452.49863
4/24/2025,93740.93,94061.02,91685.18,94021.96,9302.554571
4/25/2025,94021.97,95976.34,92880.01,94708.79,14120.54275
4/26/2025,94707.79,95273.52,93903.01,94666.64,2253.989423
4/27/2025,94666.64,95351.11,93654.77,93780.57,2304.937895
4/28/2025,93780.56,95652.66,92829.44,95042.57,7348.038604
4/29/2025,95042.56,95499,93761.26,94271.09,5979.425212
4/30/2025,94271.08,95263.74,92911.88,94182.54,6511.246616
5/1/2025,94182.55,97546.99,94136.79,96524.98,8333.576175
5/2/2025,96524.98,97948.56,96369.69,96929.81,5709.610121
5/3/2025,96929.81,96974.78,95765.13,95861.33,2077.55676
5/4/2025,95865.47,96312.51,94151.67,94272.55,2834.396865
5/5/2025,94272.54,95218.82,93500.01,94733.99,5180.199394
5/6/2025,94733.99,96916.25,93363.28,96839.17,6164.282199
5/7/2025,96843.84,97738.05,95800,97058.32,8326.908828
5/8/2025,97058.33,104176.05,96888.25,103253.49,15378.08514
5/9/2025,103252.2,104352.6,102330.76,102986.96,7318.167909
5/10/2025,102986.94,104997,102831.41,104821.19,3104.171436
5/11/2025,104817.83,104980.89,103360.22,104137.62,3055.115802
5/12/2025,104137.58,105787.37,100703.71,102800.21,11005.25731
5/13/2025,102800.22,105038.53,101447.78,104131.06,8727.891058
5/14/2025,104131.2,104373,102603.27,103545.38,7628.694076
5/15/2025,103540.91,104200,101400.01,103786.43,7563.00947
5/16/2025,103786.4,104616.71,103125.51,103500.03,6881.657081
5/17/2025,103500.03,103741.98,102612,103161.07,1848.95251
5/18/2025,103162.53,106692.97,103130.95,106473.46,4130.608891
5/19/2025,106488.77,107137.68,102105,105616.18,10104.32339
5/20/2025,105616.21,107355,104209.18,106883.24,8804.364724
5/21/2025,106883.24,110788.98,106128.14,109699.54,18333.91491
5/22/2025,109697.19,112000,109217.23,111722.53,11250.38756
5/23/2025,111722.54,111824.07,106800.01,107329.61,9638.234896
5/24/2025,107332.08,109517.79,106895.77,107794.01,2611.356055
5/25/2025,107794.01,109371.04,106632.35,109048.68,2996.998427
5/26/2025,109048.41,110474.41,108706.04,109464.32,4641.379539
5/27/2025,109464.33,110829.42,107536.41,108978.46,8827.069178
5/28/2025,108978.45,109344.89,106790.16,107819.29,6472.932944
5/29/2025,107819.26,108943.35,105315,105572.58,9298.235446
5/30/2025,105572.58,106377.66,103634.48,104033.26,7866.162412
5/31/2025,104033,104965.5,103110.01,104645.87,2403.608244
6/1/2025,104645.87,105937.46,103800.81,105697.94,2369.928916
6/2/2025,105697.93,106000,103685.23,105904.94,5818.585225
6/3/2025,105909.79,106901.68,104910.01,105447.82,6486.459778
6/4/2025,105443.95,106058.47,104202,104753.38,4505.15321
6/5/2025,104753.37,105999.68,100377.01,101570.2,10562.6974
6/6/2025,101570.2,105439.01,101132.91,104397.99,9674.999986
6/7/2025,104398,106000,103969.7,105619.02,4141.101243
6/8/2025,105619.02,106548.9,105028.3,105784.4,1998.61011
6/9/2025,105784.41,110651.12,105368.27,110301.15,6539.448711
6/10/2025,110299.69,110420.08,108362.14,110300.24,5421.89654
6/11/2025,110300.25,110435.05,108091.74,108669.37,4601.880118
6/12/2025,108673.77,108853.74,105706.78,105721.05,5692.271071
6/13/2025,105716.45,106233,102746.01,106118.7,7401.223143
6/14/2025,106114.53,106264.36,104351.72,105465.42,2242.61546
6/15/2025,105465.42,106184.13,104505.05,105599.25,1722.809452
6/16/2025,105600.21,109000,104982.26,106853.38,5940.783669
6/17/2025,106853.38,107792.9,103363.3,104590.44,7688.61949
6/18/2025,104590.44,105603.63,103512.38,104915.6,4918.141912
6/19/2025,104915.6,105266.61,103916.37,104671.9,2278.188338
6/20/2025,104671.4,106553.86,102357.25,103317.8,5039.415372
6/21/2025,103317.79,104013.64,100919.19,102160.03,3242.358522
6/22/2025,102160.36,103417,101870.48,102148.72,924.5442279
